Name,Hyd_chr2,Leg_for2,Pse_gra2,Zyz_arg,Xer_myo,Uro_cau,Rat_rat,Rat_fus,Pog_mol,Not_ale,Mus_mus,Mes_gou,Mel_bur,Mas_fus,Lep_con,Leg_for,Pse_her,Pse_gra,Pse_del,Hyd_chr
Z PV pt post tympanic hook,-13.38750916,-30.10052185,-21.20579681,-35.50171509,-21.67875366,-5.649760437,-14.02959747,-18.97398376,-28.44073181,-26.7535675,-24.30347137,-55.57321167,-9.65129776,-21.43246918,-18.33122559,-30.122052,-21.49001923,-21.49001923,-10.84008026,-11.47645035
X Pterygoid palantine intersect L,-0.925948048,-5.85379715,-2.288026047,-4.64873085,3.644906235,10.964991,-1.181524658,-5.03105278,3.54990387,-2.37629528,-7.068523407,-5.373858643,3.092111778,-22.16261749,7.006543732,-5.949266434,-2.165266418,-2.165266418,0.688472748,-1.080448055
Y Pterygoid palantine intersect L,-11.63849564,-9.511489868,-14.30353088,-5.692612076,-10.82232361,-20.53590851,-8.677282715,-9.546994019,-8.286867523,-8.61971817,-4.543312454,-1.766216469,-11.20194016,-13.87726593,-9.079964447,-9.556565094,-14.42787628,-14.42787628,-16.91612396,-11.65780334
Z Pterygoid palantine intersect L,-14.71826782,-26.31321716,-22.55311127,-31.92170105,-21.25334473,-22.3410553,-17.10490875,-15.56802521,-24.57731781,-26.54143982,-24.16485901,-35.63113098,-11.79237289,-32.12113953,-21.77050934,-26.28442688,-22.49033966,-22.49033966,-13.18031921,-14.80130768
X Pterygoid palantine intersect,-3.949859619,-6.454989624,-3.181214905,-3.128721428,2.135033035,8.256606293,-3.491680527,-6.479998779,4.478792191,-2.980070877,-7.332515717,-3.157814598,1.488864899,-21.82072754,5.207915878,-6.348831558,-3.358373642,-3.358373642,-0.347812676,-3.990514374
Y Pterygoid palantine intersect,-15.57220764,-9.354376221,-16.0879303,-7.790824127,-11.45430832,-21.54003296,-10.89086914,-8.12900238,-10.45662079,-7.113996887,-5.369112015,-1.388391304,-13.12909241,-15.11619263,-10.29412994,-9.403147125,-16.48223114,-16.48223114,-18.00742645,-15.61138611
Z Pterygoid palantine intersect,-16.24761353,-27.70863037,-22.42745209,-31.57872925,-22.52078705,-17.92496185,-17.553302,-17.14780731,-24.27267609,-26.71691284,-24.19897919,-40.39552917,-11.76125717,-31.17833557,-21.97359467,-27.3232666,-22.20791321,-22.20791321,-12.63889618,-16.31338959
X Pterygoid DCUR L 3,0.267567277,-6.332237625,-1.248927689,-3.563589859,3.354966354,13.69850006,-0.412684107,-5.946663284,4.990579605,-3.061278343,-6.370788193,-7.259418488,4.107481384,-24.27538147,7.993732452,-6.498232269,-1.324089336,-1.324089336,1.255237389,0.170541131
Y Pterygoid DCUR L 3,-12.89371338,-9.785005188,-14.73939819,-5.139369965,-11.48578262,-21.39298248,-9.262559509,-10.38649979,-7.194663239,-8.807314301,-4.805295563,-0.416005611,-11.66507492,-13.77541656,-10.28104477,-9.866979218,-14.96041412,-14.96041412,-17.25153046,-13.46804352
Z Pterygoid DCUR L 3,-13.15247803,-25.98562927,-21.85394135,-32.44073792,-20.3550354,-21.44609833,-16.09579163,-14.69685211,-25.56485291,-26.06615295,-23.83695221,-36.36990662,-11.12729645,-31.65625305,-20.4596405,-25.92287598,-22.06073303,-22.06073303,-12.74172745,-12.7659256
X Pterygoid DCUR L 2,0.334567785,-6.716905212,-0.38160212,-2.39873848,3.049461746,15.95271301,0.069497484,-7.244050598,7.012797546,-3.732196426,-5.722314835,-8.39447403,5.050517273,-25.81557007,8.885249329,-7.202064514,-0.230562925,-0.230562925,1.816856575,0.766224623
Y Pterygoid DCUR L 2,-14.27085114,-10.21108627,-15.41459808,-4.590095139,-12.35954361,-21.98439941,-10.04290848,-10.73525314,-6.413697815,-8.933718109,-5.100244522,1.201549625,-12.4219635,-13.875914,-11.47798157,-10.3043457,-16.25692291,-16.25692291,-17.60196381,-15.37941895
Z Pterygoid DCUR L 2,-11.71600571,-25.71212463,-21.6890274,-32.6736145,-19.88312531,-19.69996796,-14.90976563,-14.14921722,-25.56520081,-25.34646149,-23.6027771,-37.15606995,-10.25812302,-30.5315155,-19.15332489,-25.54229279,-22.29183044,-22.29183044,-12.28928223,-10.80755997
X Pterygoid DCUR L 1,0.775396109,-7.317167664,0.790891266,-1.500169373,2.431109047,18.25729218,0.757937336,-8.960536957,8.769015503,-4.524457932,-4.97028389,-10.29779663,5.719612885,-28.1110199,9.334276581,-8.1911026,0.690092468,0.690092468,2.570007706,1.429842091
Y Pterygoid DCUR L 1,-15.19437408,-10.53065796,-16.2018158,-4.212690353,-12.92585144,-21.76949921,-10.67201843,-11.47876892,-5.686180496,-9.217497253,-5.412752533,3.039213753,-13.32680664,-13.84543304,-12.74465332,-10.40738983,-16.68187256,-16.68187256,-17.89385071,-16.89811096
Z Pterygoid DCUR L 1,-10.26216736,-25.38650208,-20.9257019,-33.33656921,-19.21320648,-18.1976944,-13.53212891,-13.51084595,-25.55600433,-25.05002136,-22.81791382,-38.85241089,-9.463228607,-29.90889282,-17.76022339,-25.01811066,-21.57597351,-21.57597351,-11.9597084,-9.199173737
X Pterygoid DCUR 3,-3.096146202,-7.111627197,-2.693238068,-2.277991295,1.922822571,9.631045532,-2.411354446,-7.66137619,6.338143539,-3.9012043,-6.760009766,-4.25199852,2.495334816,-23.3302948,5.555889511,-7.159298706,-2.587863541,-2.587863541,0.336640739,-3.331445313
Y Pterygoid DCUR 3,-17.11685181,-9.746110535,-16.88889771,-6.997633362,-12.04497604,-22.26489258,-11.50824966,-8.38616333,-10.38076477,-7.36000824,-5.878203201,-0.317571068,-14.01729126,-15.74741669,-11.69840698,-9.811747742,-17.03914795,-17.03914795,-18.26540833,-17.60305328
Z Pterygoid DCUR 3,-14.52635345,-27.32067261,-21.85202026,-31.99321594,-21.96508179,-16.40682068,-16.70774994,-16.89387512,-25.16543732,-26.25158386,-23.93588867,-40.9585083,-11.27232285,-30.44754333,-20.77926025,-27.11367188,-21.83105621,-21.83105621,-12.33232498,-14.56390381
X Pterygoid DCUR 2,-2.421453857,-7.494122314,-1.926555824,-1.54572382,1.570646,11.92248688,-1.621888542,-8.799186707,7.828843689,-4.512429428,-6.431996155,-5.387553787,3.319543076,-24.59006805,6.191647339,-7.62660141,-1.837162018,-1.837162018,0.956835175,-2.662383842
Y Pterygoid DCUR 2,-18.13851624,-10.0988678,-17.47632904,-6.410778046,-12.71473083,-23.16141052,-12.20560455,-8.801661682,-9.542097473,-7.652443695,-6.147244263,0.996275902,-14.63488922,-15.83782654,-12.67753906,-10.14709167,-17.68279877,-17.68279877,-18.51113434,-18.66550903
Z Pterygoid DCUR 2,-12.6947876,-27.05789185,-21.1967926,-32.18580322,-21.36698914,-14.90113831,-15.30050964,-16.16976166,-24.96515656,-25.46320343,-23.35763092,-41.70943604,-10.8832077,-29.9115509,-19.56687317,-26.72651062,-21.38299255,-21.38299255,-11.93667526,-12.2174202
X Pterygoid DCUR 1,-1.776694489,-8.006963348,-1.38028183,-0.702615833,1.11848402,14.19264984,-1.155817223,-9.914067078,9.716098022,-4.921123886,-5.971266937,-6.764859772,4.673085022,-26.75899658,6.871394348,-8.7231987,-1.47934351,-1.47934351,1.558891201,-1.947275162
Y Pterygoid DCUR 1,-19.20370331,-10.44973373,-18.48985596,-5.843690109,-13.33854828,-23.05665283,-13.03285065,-9.475378418,-8.89928894,-7.864787292,-6.558931732,2.319712448,-15.44499207,-16.21592255,-14.22693176,-10.47176361,-18.70808411,-18.70808411,-18.76615295,-19.89982758
Z Pterygoid DCUR 1,-10.57881012,-26.75444946,-20.39902649,-32.73434448,-20.61909332,-13.0884964,-13.75503998,-15.36963348,-25.26983032,-25.04606018,-22.93795624,-42.13013611,-9.779524994,-28.4137207,-18.70437622,-26.13995056,-20.61466064,-20.61466064,-11.4015213,-10.03898087
X Pos parietal DCUR L,17.48625336,-7.868154907,12.04671707,1.360396957,7.087306213,28.72304993,12.14782028,-11.80282974,11.62219772,-10.24067154,1.51646843,-26.66018066,14.9749588,-32.72120667,20.02088623,-7.738551331,12.08260422,12.08260422,8.08375473,17.43110657
Y Pos parietal DCUR L,-22.78704529,-17.7316452,-17.20660095,1.540960026,-20.46625214,-38.51173401,-13.84166718,-22.67205048,-1.713512993,-17.06781006,-5.065518188,-3.52817688,-16.00321198,-6.725611877,-23.23130646,-17.290271,-17.72290039,-17.72290039,-19.3734848,-22.71532745
Z Pos parietal DCUR L,-7.137236786,-20.62582855,-24.32027435,-41.66160583,-15.40079803,-18.92963562,-16.06740417,-12.08845825,-35.1617218,-27.94846191,-25.54765167,-45.68903198,-12.5607399,-22.88700562,-18.44978333,-20.37595367,-24.79971313,-24.79971313,-15.90507813,-7.169260406
X Pos parietal DCUR,8.162615204,-12.93327637,6.017786026,6.76962738,0.848429203,17.93581848,4.762150192,-19.27300873,15.60835724,-14.97994995,-2.513531685,-19.90723419,9.467549133,-29.46806641,11.72700958,-13.05739594,6.242630005,6.242630005,3.266523361,7.483934021
Y Pos parietal DCUR,-35.02629395,-17.59256287,-27.41722717,-8.052246094,-23.19838715,-40.92313232,-23.32219391,-15.51545105,-11.82640152,-9.139144897,-11.86385574,-3.131848907,-23.43389435,-15.91412506,-28.40219116,-17.20088501,-27.29344177,-27.29344177,-25.71727295,-35.15719299
Z Pos parietal DCUR,-12.21717682,-28.94256897,-24.87312927,-40.57634888,-21.72806549,-8.165037537,-17.10753021,-20.60894165,-33.72879333,-28.18416443,-26.87077332,-55.73912354,-12.74668121,-17.33540955,-19.58798981,-29.12608643,-25.02688293,-25.02688293,-13.10265656,-12.08820724
X Pos interparietal DCUR L 3,17.63538055,-9.351599884,12.60680618,2.885882378,6.430454254,28.86424561,12.38477478,-14.11013489,13.45664368,-12.0912384,1.937483406,-26.53496094,15.24087524,-32.94663086,19.28093567,-8.859049225,12.38882523,12.38882523,8.487742615,17.6196106
Y Pos interparietal DCUR L 3,-26.29788513,-18.93019104,-19.19189148,0.445383167,-21.93592834,-39.69387512,-16.26643677,-22.8955246,-2.802050591,-16.21123505,-7.012343597,-3.150185013,-17.98537445,-7.906425476,-24.69354553,-18.75940704,-19.81676941,-19.81676941,-21.20166931,-25.89877319
Z Pos interparietal DCUR L 3,-7.697245789,-21.28289795,-24.13201447,-43.31422729,-16.08041229,-16.53325348,-15.93974304,-13.07726746,-35.59179688,-28.30711365,-26.09634705,-48.5067688,-12.14909515,-21.1556427,-17.55961914,-21.36172333,-24.54968262,-24.54968262,-15.85830536,-7.523397827
X Pos interparietal DCUR L 2,17.24001923,-9.975826263,13.13716583,4.243121338,5.760227585,29.19684753,12.46837692,-15.62729187,14.72609863,-13.0352829,2.293751526,-26.58564758,15.21240234,-33.79436951,19.23932648,-9.746727753,12.76794968,12.76794968,8.36233139,17.34529419
Y Pos interparietal DCUR L 2,-28.20756836,-19.58274384,-21.16329956,-0.200805569,-22.82704163,-40.20414734,-18.0711319,-22.8447525,-3.592540359,-15.51537018,-7.966166687,-2.805946159,-19.03619232,-9.13632431,-25.45763092,-19.50072937,-21.38241119,-21.38241119,-22.36362915,-27.9795166
Z Pos interparietal DCUR L 2,-7.56284256,-22.44057007,-23.76768494,-43.68952026,-16.67841034,-14.45073853,-15.33123474,-14.00519104,-35.67668152,-28.17133789,-25.92924194,-49.43491211,-11.46180496,-20.07384186,-16.10144348,-22.39752045,-24.36223755,-24.36223755,-15.75911255,-7.548738861
X Pos interparietal DCUR L 1,16.64777222,-10.44665298,12.78609924,5.489812469,5.143445206,28.59476318,11.99142303,-17.21531219,15.86043396,-13.87796936,2.220906258,-26.48331604,14.65945892,-34.21053467,18.40245361,-10.36330566,12.69582214,12.69582214,7.998061371,16.61192017
Y Pos interparietal DCUR L 1,-30.15838013,-19.93314362,-22.83680573,-1.348488331,-23.40747223,-40.78815613,-19.85432739,-22.31767273,-4.555168533,-14.74400024,-9.03454361,-2.033999062,-20.27960052,-10.60500031,-27.09190369,-19.91803589,-23.01098328,-23.01098328,-23.36451721,-30.05683899
Z Pos interparietal DCUR L 1,-7.9931427,-23.64485779,-23.98819122,-43.84050293,-17.5925415,-12.15229721,-15.18993378,-15.17171326,-35.62281494,-28.277771,-25.79631653,-51.06906738,-11.27940903,-19.08744049,-15.34174805,-23.58938751,-24.17253113,-24.17253113,-15.71066742,-7.729409027
X Pos interparietal DCUR 3,10.58959656,-12.99992828,8.022179413,6.937470245,1.810540962,21.41590576,7.076091003,-19.56766205,15.87332916,-15.08301239,-0.847293854,-22.45026398,10.56418152,-31.13136902,13.4380249,-12.59407272,8.224988556,8.224988556,4.872336578,11.12985001
Y Pos interparietal DCUR 3,-34.80380859,-18.60145416,-27.04528809,-6.087883377,-23.8410202,-41.07608032,-23.1013443,-17.41219025,-9.973788452,-10.63656387,-11.08158264,-3.0305233,-23.5249939,-14.35402527,-28.63554382,-18.68386688,-26.75516357,-26.75516357,-25.7272522,-34.35316772
Z Pos interparietal DCUR 3,-10.93913879,-27.63766785,-24.65118408,-42.33527832,-20.74014282,-7.407743835,-16.6182373,-19.57135315,-34.77885437,-28.60827026,-27.05710754,-54.33105469,-11.43599854,-17.38178558,-18.11323242,-27.79457092,-24.91914825,-24.91914825,-13.75821991,-11.17265701
X Pos interparietal DCUR 2,12.34902878,-12.61341934,9.783859253,6.874734497,2.530410576,23.89650879,8.486194611,-19.76992035,16.20524902,-15.03003387,0.177028751,-23.76033478,12.12446899,-32.40663452,14.26894073,-12.37770615,9.68551178,9.68551178,5.9344841,12.73067322
Y Pos interparietal DCUR 2,-34.228125,-19.31113892,-26.68968811,-4.995315933,-24.07988281,-41.43962708,-22.97789154,-18.92974396,-8.640377808,-11.66765518,-10.99622498,-2.585260201,-23.13857269,-13.94877319,-28.93907166,-19.30518646,-26.344104,-26.344104,-25.52516174,-33.82738342
Z Pos interparietal DCUR 2,-10.11472092,-26.62175903,-24.22560883,-43.00934448,-20.05333405,-8.040316772,-15.78910675,-18.34463654,-35.14994812,-28.60715637,-26.68421631,-53.8913269,-11.07186584,-17.5142395,-16.69421692,-26.81509705,-24.66042786,-24.66042786,-14.25726471,-10.34118271
X Pos interparietal DCUR 1,13.98470306,-12.0094696,11.11430817,6.780984497,3.358646774,25.85117188,9.899327087,-19.28892059,16.27978973,-14.95119934,1.163365269,-25.05066681,13.44024506,-33.32367554,15.60642853,-11.93021393,10.97585449,10.97585449,6.734358978,14.21818085
Y Pos interparietal DCUR 1,-33.36052856,-19.72236633,-25.76463623,-3.937080383,-24.08922577,-41.49276123,-22.33819122,-20.2834137,-7.251344299,-12.64448547,-10.79344482,-2.240989685,-22.3585968,-13.13804932,-28.81940308,-19.73134613,-25.66037292,-25.66037292,-25.02500763,-33.12469177
Z Pos interparietal DCUR 1,-9.541744232,-25.67646179,-24.21041412,-43.41487122,-19.38564758,-9.251550293,-15.351474,-17.27437134,-35.47147217,-28.53643799,-26.11158752,-52.99573975,-11.0898407,-17.76217499,-15.58413544,-25.76940002,-24.53049622,-24.53049622,-14.72085571,-9.489933777
X Periotic cap DCUR L 4,14.03314514,-11.02833023,11.89047623,4.783204651,3.887811279,30.93729248,10.1174118,-14.97956848,15.04248047,-11.11171265,2.057200623,-25.14142761,13.96830902,-36.00408325,18.11264801,-10.97611542,11.72228088,11.72228088,8.723991394,12.78490677
Y Periotic cap DCUR L 4,-25.12078094,-16.16493225,-19.91576996,1.568083,-20.0037384,-31.77199707,-15.65604401,-19.17549896,-1.484069824,-15.03374176,-7.368370056,5.925311661,-15.98971405,-11.55378571,-21.39682007,-16.24089355,-19.37767487,-19.37767487,-20.17216492,-23.17391968
Z Periotic cap DCUR L 4,-2.42726078,-20.28305969,-19.09636383,-40.21152344,-13.44906311,-14.71074829,-10.21220932,-9.282796478,-31.34219971,-23.30485077,-22.83094482,-44.14143066,-8.018434143,-25.40515137,-11.35301514,-20.36407318,-18.77544861,-18.77544861,-13.07319946,-0.87856369
X Periotic cap DCUR L 3,15.24234314,-10.14665833,12.76065445,4.466810608,4.754756546,30.52840576,11.13324966,-14.00045776,13.98589783,-11.38679352,2.394066811,-26.7436676,14.86664124,-35.85718994,19.04700623,-10.18361816,12.43780136,12.43780136,8.86236496,14.48975067
Y Periotic cap DCUR L 3,-24.28500214,-16.57221069,-18.78577423,1.667513657,-19.92007141,-33.47054749,-14.30083008,-20.09568939,-0.965993595,-15.8269455,-6.400152588,3.53576088,-15.32494659,-9.591002655,-22.13053436,-16.65586243,-18.47528381,-18.47528381,-20.09762573,-22.46325684
Z Periotic cap DCUR L 3,-2.746539116,-19.99531403,-20.3553421,-41.20236206,-13.74067383,-17.38759308,-12.04787064,-8.875710297,-32.08822021,-24.38043518,-23.51628723,-43.4429657,-9.568164825,-24.74276276,-12.42810364,-20.05575562,-20.15500488,-20.15500488,-13.92730865,-2.624104118
X Periotic cap DCUR L 2,16.40881958,-9.484820557,12.28313599,2.624978065,5.258678436,30.50631714,11.81903,-12.71133652,13.16768799,-10.78298187,2.004859352,-27.26668701,15.07972565,-35.11015625,20.33279724,-9.267029572,12.49882431,12.49882431,8.598204041,14.97042999
Y Periotic cap DCUR L 2,-23.48669434,-16.75499878,-17.59706421,1.630655098,-19.71640778,-34.56243591,-13.99416351,-20.68566742,-0.690184355,-16.56602325,-5.567755127,1.670803452,-15.51140289,-8.432611084,-21.76110687,-16.81432343,-17.93505249,-17.93505249,-19.66252289,-22.127771
Z Periotic cap DCUR L 2,-3.541858673,-20.02616119,-21.39979248,-42.00404053,-13.93207397,-18.10275726,-12.36128006,-9.574237061,-32.78626709,-25.13325653,-23.85093842,-44.07549133,-10.18060684,-24.39811401,-14.47339325,-20.05754089,-21.78196869,-21.78196869,-14.70634003,-2.993656349
X Periotic cap DCUR L 1,16.70848236,-8.663640594,12.0280838,2.27224102,6.551622772,30.05769348,11.41747131,-11.94108887,12.06241226,-10.04439011,1.617390633,-27.75597839,14.87445221,-34.17381287,20.43668365,-8.473800659,12.12457504,12.12457504,8.274523926,15.97757111
Y Periotic cap DCUR L 1,-22.01919861,-16.79019928,-17.08365631,1.511752701,-19.34698792,-35.62112732,-13.01429596,-21.20381775,-0.57800355,-16.85405273,-4.858305359,-0.925670719,-15.14176178,-7.666748047,-22.10314789,-16.60719147,-17.30129089,-17.30129089,-19.11313477,-20.72574615
Z Periotic cap DCUR L 1,-5.030184174,-20.09354858,-22.33222046,-42.08327332,-14.47141266,-19.05517578,-14.10049133,-10.43699875,-33.31010742,-26.06379089,-24.13703613,-44.83101807,-11.05494919,-23.92171936,-16.34680481,-20.04628906,-22.79490814,-22.79490814,-14.83018188,-5.329839706
X Periotic cap DCUR 4,5.924070358,-14.66414337,6.668729401,8.364598846,-1.514286327,22.46615753,5.129376984,-20.47710724,17.92984161,-14.19821625,-1.308507442,-18.51856384,9.90955658,-33.47387695,9.914678192,-14.67539825,6.955412292,6.955412292,5.498086548,5.896711349
Y Periotic cap DCUR 4,-34.46013794,-16.07714539,-26.58304749,-5.290228271,-22.32646942,-33.26858826,-22.12412567,-14.0154541,-8.978499603,-9.413558197,-11.90989227,5.612451935,-22.32416687,-17.8224472,-26.85092773,-15.95571289,-25.78396606,-25.78396606,-24.61989746,-34.06900635
Z Periotic cap DCUR 4,-5.394687653,-26.42489929,-18.96348419,-38.38564758,-19.30440521,-3.672297668,-11.48559875,-15.45574951,-30.87349548,-23.84511108,-23.23711853,-55.51500854,-7.973425293,-21.43148956,-12.6421196,-26.3987793,-19.43523254,-19.43523254,-10.82044067,-4.325233459
X Periotic cap DCUR 3,5.461919022,-14.4113327,6.820844269,8.02434082,-1.307582951,20.62034302,4.934253693,-21.0070282,17.63307648,-15.06917114,-1.700315094,-18.32360992,9.876765442,-32.39047241,10.17169189,-14.38896484,6.592765808,6.592765808,4.769969559,5.76684494
Y Periotic cap DCUR 3,-34.57604065,-16.57908325,-27.81586609,-6.249070358,-22.49040222,-35.38762512,-23.15133514,-14.61314697,-10.03570404,-9.311186981,-12.27967148,3.175799942,-23.54309387,-17.96071777,-27.92044983,-16.32836456,-27.59821777,-27.59821777,-25.0986496,-34.45469055
Z Periotic cap DCUR 3,-6.513270569,-27.28871765,-20.76266022,-38.8111969,-19.73772125,-4.188850403,-12.71756439,-17.13019867,-31.20567322,-25.46510468,-24.04945526,-56.25178833,-9.353559875,-19.72115479,-14.29015503,-27.23660583,-20.89289856,-20.89289856,-11.35380173,-6.820463562
X Periotic cap DCUR 2,4.72127533,-13.96360168,6.208737564,7.688253021,-0.879268551,18.82308197,4.718162537,-20.26860504,17.0771759,-14.91252747,-2.407653427,-19.1999054,9.087220001,-31.46799927,9.650990295,-14.07805481,6.135492706,6.135492706,4.11833992,5.516260529
Y Periotic cap DCUR 2,-35.11862488,-16.54472656,-27.76171875,-7.032098389,-22.53746338,-38.13252869,-23.47407074,-14.4661087,-11.17041702,-8.693008423,-12.46217651,2.191086769,-23.7467453,-17.88300629,-28.32246704,-16.45175018,-27.73052979,-27.73052979,-25.43372955,-35.26489258
Z Periotic cap DCUR 2,-10.42370071,-28.06335449,-22.04521332,-39.18665466,-21.06844788,-4.975367355,-14.40912323,-18.58092194,-31.60967407,-26.08418274,-24.80305634,-56.45665894,-10.43691635,-19.01903992,-15.90414429,-27.94000854,-22.1864563,-22.1864563,-11.99142761,-8.224446869
X Periotic cap DCUR 1,5.430294037,-13.62189178,5.62325592,6.901602173,-0.837703514,18.60689392,3.839847946,-19.7946228,16.41674347,-14.76842651,-2.982780266,-19.32481384,9.046671295,-30.45081787,9.582756805,-13.56452942,5.324428177,5.324428177,3.206768799,5.067075729
